Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-02-16 00:00:00-05:00,6.066699239078996,6.180418717140692,6.018986210426803,6.028133392333984,637656000,0.0,0.0
2018-02-20 00:00:00-05:00,6.050629332964406,6.226647611683429,6.046920761514834,6.157674312591553,686240000,0.0,0.0
2018-02-21 00:00:00-05:00,6.222199492266209,6.22912153215286,5.9668243163662575,5.970532417297363,892292000,0.0,0.0
2018-02-22 00:00:00-05:00,6.00442130231682,6.0761584658693994,5.924520682348709,5.9900736808776855,534364000,0.00375,0.0
2018-02-23 00:00:00-05:00,6.049938672192449,6.08358097076416,5.999227753883418,6.08358097076416,415300000,0.0,0.0
2018-02-26 00:00:00-05:00,6.12983904616464,6.134291626814092,6.037322375181566,6.0996599197387695,469312000,0.0,0.0
2018-02-27 00:00:00-05:00,6.072943605648538,6.157297292320378,6.06379120964858,6.086796760559082,455436000,0.0,0.0
2018-02-28 00:00:00-05:00,6.0976807707522385,6.137260000285155,5.974737735935683,5.986364364624023,523116000,0.0,0.0
2018-03-01 00:00:00-05:00,5.984137430378738,6.0380642802830025,5.6430137154932725,5.74418830871582,1040120000,0.0,0.0
2018-03-02 00:00:00-05:00,5.636581311419711,5.857730680511419,5.487911754391993,5.851298809051514,913428000,0.0,0.0
2018-03-05 00:00:00-05:00,5.801083883445083,5.868863421344419,5.6776459056146935,5.829284191131592,620776000,0.0,0.0
2018-03-06 00:00:00-05:00,5.914626823388165,6.0096172590815,5.871584422286672,5.990322113037109,636808000,0.0,0.0
2018-03-07 00:00:00-05:00,5.887416176470867,6.034601887566719,5.886179531894835,5.9824066162109375,581208000,0.0,0.0
2018-03-08 00:00:00-05:00,6.0098662082990515,6.0098662082990515,5.921802089182802,5.966081619262695,411912000,0.0,0.0
2018-03-09 00:00:00-05:00,6.013574965861866,6.081601739121654,5.997496227771388,6.06873893737793,505524000,0.0,0.0
2018-03-12 00:00:00-04:00,6.110049738096921,6.258471616899563,6.101886279979087,6.178323745727539,605060000,0.0,0.0
2018-03-13 00:00:00-04:00,6.2211181886825155,6.295576825782928,6.086301302729314,6.127612113952637,619772000,0.0,0.0
2018-03-14 00:00:00-04:00,6.17065356119216,6.197864451803636,6.090752946151923,6.153090476989746,505496000,0.0,0.0
2018-03-15 00:00:00-04:00,6.166696342928952,6.249070251987616,6.125880004227634,6.167932987213135,401952000,0.0,0.0
2018-03-16 00:00:00-04:00,6.184260227745709,6.215181528884437,6.146659819872974,6.196134090423584,399456000,0.0,0.0
2018-03-19 00:00:00-04:00,6.139238572709406,6.168180580127958,5.862678467454943,5.9616265296936035,713772000,0.0,0.0
2018-03-20 00:00:00-04:00,5.964595497157013,6.212708094702211,5.964595497157013,6.173871040344238,554696000,0.0,0.0
2018-03-21 00:00:00-04:00,6.167438934509641,6.233734590134205,6.118212369579902,6.14863920211792,438688000,0.0,0.0
2018-03-22 00:00:00-04:00,6.085312571074525,6.131818143198124,5.945300913799588,5.982653617858887,551196000,0.0,0.0
2018-03-23 00:00:00-04:00,5.996259080798429,5.998732841681637,5.7518573561258375,5.762989044189453,735620000,0.0,0.0
2018-03-26 00:00:00-04:00,5.887416572487547,6.048949447546177,5.8354690040100525,6.047712802886963,611424000,0.0,0.0
2018-03-27 00:00:00-04:00,6.128601491444846,6.1842599251353825,5.438438329146964,5.578697204589844,1409000000,0.0,0.0
2018-03-28 00:00:00-04:00,5.544313401106364,5.674430015326414,5.367938449142277,5.475544452667236,945904000,0.0,0.0
2018-03-29 00:00:00-04:00,5.543818444736515,5.825573344917321,5.459465227589927,5.728851795196533,916628000,0.0,0.0
2018-04-02 00:00:00-04:00,5.658350072240164,5.80454586517351,5.380305635906855,5.4681220054626465,922092000,0.0,0.0
2018-04-03 00:00:00-04:00,5.6350979338523794,5.698177178832927,5.475543911142948,5.57449197769165,667432000,0.0,0.0
2018-04-04 00:00:00-04:00,5.318710343939517,5.60689705983273,5.2937259773642715,5.596507549285889,789168000,0.0,0.0
2018-04-05 00:00:00-04:00,5.654886897744761,5.667997402999201,5.404795529024068,5.476285457611084,701240000,0.0,0.0
2018-04-06 00:00:00-04:00,5.373627973333602,5.481728923775231,5.270721779495073,5.2999114990234375,662988000,0.0,0.0
2018-04-09 00:00:00-04:00,5.362990600818526,5.49088115272903,5.30856880828203,5.328606128692627,499524000,0.0,0.0
2018-04-10 00:00:00-04:00,5.558907596221926,5.664782001665425,5.501764811767425,5.637818813323975,761676000,0.0,0.0
2018-04-11 00:00:00-04:00,5.622976266459697,5.664287074154486,5.563854667046801,5.596507549285889,460244000,0.0,0.0
2018-04-12 00:00:00-04:00,5.689519281458002,5.821120234228695,5.645239767847968,5.803309440612793,593920000,0.0,0.0
2018-04-13 00:00:00-04:00,5.8668843386730956,5.875295031552975,5.678388283452525,5.726625442504883,503036000,0.0,0.0
2018-04-16 00:00:00-04:00,5.733302873426012,5.759771588892202,5.632128297546279,5.726376533508301,350792000,0.0,0.0
2018-04-17 00:00:00-04:00,5.778573394126844,5.897311087255618,5.722914953028464,5.876037120819092,447224000,0.0,0.0
2018-04-18 00:00:00-04:00,5.825572860136426,5.918336762188418,5.758041033859258,5.8470940589904785,391364000,0.0,0.0
2018-04-19 00:00:00-04:00,5.732807392795077,5.76620244503418,5.610359339739841,5.665770053863525,471996000,0.0,0.0
2018-04-20 00:00:00-04:00,5.65711261461882,5.7414658089434285,5.626439026023564,5.657607555389404,386200000,0.0,0.0
2018-04-23 00:00:00-04:00,5.675419994369608,5.726625382941391,5.512155547665155,5.5381293296813965,427508000,0.0,0.0
2018-04-24 00:00:00-04:00,5.563854949887461,5.659834310078603,5.406527461266923,5.471833229064941,414596000,0.0,0.0
2018-04-25 00:00:00-04:00,5.442149701423266,5.481234465120674,5.202200543534497,5.359528064727783,588492000,0.0,0.0
2018-04-26 00:00:00-04:00,5.521309338606433,5.579441555553244,5.4552613677823025,5.571278095245361,375824000,0.0,0.0
2018-04-27 00:00:00-04:00,5.677151131405373,5.696940745448157,5.556434155469259,5.598734378814697,400848000,0.0,0.0
2018-04-30 00:00:00-04:00,5.615061018278359,5.664782525559266,5.544066017229242,5.563360691070557,327844000,0.0,0.0
2018-05-01 00:00:00-04:00,5.555196895059056,5.621492071160562,5.4965697630116805,5.618771076202393,253788000,0.0,0.0
2018-05-02 00:00:00-04:00,5.615308517430774,5.6598347950727055,5.572018412420499,5.598239898681641,268248000,0.0,0.0
2018-05-03 00:00:00-04:00,5.630150507860985,5.789704533270901,5.584881583817898,5.763483047485352,443144000,0.0,0.0
2018-05-04 00:00:00-04:00,5.734787532480522,5.916852143235824,5.71747168175459,5.913636207580566,400660000,0.0,0.0
2018-05-07 00:00:00-04:00,6.018275901653191,6.20875126476396,6.008380857003527,6.151608467102051,687616000,0.0,0.0
2018-05-08 00:00:00-04:00,6.151852627497591,6.196874303240834,6.102873313329532,6.194153308868408,506616000,0.0,0.0
2018-05-09 00:00:00-04:00,6.214190601016198,6.32946508536423,6.186979711678042,6.3272385597229,596760000,0.0,0.0
2018-05-10 00:00:00-04:00,6.380177376179234,6.4439987965924095,6.36236658263779,6.4348464012146,994080000,0.0,0.0
2018-05-11 00:00:00-04:00,6.253029373607263,6.426436088848092,6.197618641746434,6.296319007873535,1214456000,0.0,0.0
2018-05-14 00:00:00-04:00,6.3344147000781295,6.394278487687708,6.293103883483099,6.3168511390686035,523140000,0.0,0.0
2018-05-15 00:00:00-04:00,6.2532767926755914,6.255998259899748,5.9739956552292846,6.074428081512451,963528000,0.0,0.0
2018-05-16 00:00:00-04:00,6.035835971496725,6.147647277872918,5.998977750721794,6.085557460784912,553828000,0.0,0.0
2018-05-17 00:00:00-04:00,6.087290712605682,6.22136542319621,6.071211504605322,6.127612113952637,519784000,0.0,0.0
2018-05-18 00:00:00-04:00,6.179560095660319,6.242886573657646,6.078879974409376,6.083827495574951,483716000,0.0,0.0
2018-05-21 00:00:00-04:00,6.181292414731934,6.185002820135822,5.949011316922657,6.041775226593018,640624000,0.0,0.0
2018-05-22 00:00:00-04:00,6.05513284111137,6.080364444637207,5.943073796434276,6.0036797523498535,518264000,0.0,0.0
2018-05-23 00:00:00-04:00,5.947491525217017,6.1284313321656025,5.946748890896969,6.127193450927734,442956000,0.00375,0.0
2018-05-24 00:00:00-04:00,6.12348118238234,6.173233436306639,6.07026361612952,6.130906581878662,437372000,0.0,0.0
2018-05-25 00:00:00-04:00,6.14352986232995,6.186598875093425,6.1078867204997245,6.170262336730957,292112000,0.0,0.0
2018-05-29 00:00:00-04:00,6.15219343848618,6.221252766783395,6.106401745810423,6.153183460235596,352684000,0.0,0.0
2018-05-30 00:00:00-04:00,6.186847644038906,6.270757778986238,6.162095209402943,6.262094497680664,390996000,0.0,0.0
2018-05-31 00:00:00-04:00,6.230163810813742,6.316797092649026,6.2195204862231686,6.242292404174805,493868000,0.0,0.0
2018-06-01 00:00:00-04:00,6.287095131674975,6.382886957500765,6.2784318492506115,6.3766984939575195,421968000,0.0,0.0
2018-06-04 00:00:00-04:00,6.410856885184049,6.577687627838417,6.3786790462981955,6.555658340454102,642024000,0.0,0.0
2018-06-05 00:00:00-04:00,6.558875440541781,6.598727009887207,6.5140737615591435,6.561103343963623,391712000,0.0,0.0
2018-06-06 00:00:00-04:00,6.471003585739468,6.5663001429459635,6.454667046564452,6.563082218170166,371356000,0.0,0.0
2018-06-07 00:00:00-04:00,6.559368264607359,6.5712494675748125,6.417042160586602,6.507388591766357,369448000,0.0,0.0
2018-06-08 00:00:00-04:00,6.434619400893491,6.534618704203673,6.415807566626795,6.492044925689697,360456000,0.0,0.0
2018-06-11 00:00:00-04:00,6.4794190905362585,6.521002834266948,6.438082734200153,6.450953960418701,265372000,0.0,0.0
2018-06-12 00:00:00-04:00,6.477439045622201,6.5115969184871885,6.4271915498461425,6.4994683265686035,319160000,0.0,0.0
2018-06-13 00:00:00-04:00,6.500953839484804,6.575953296705752,6.485854709811067,6.495013236999512,338208000,0.0,0.0
2018-06-14 00:00:00-04:00,6.540064387432427,6.663330857298288,6.525212641481565,6.606647968292236,430016000,0.0,0.0
2018-06-15 00:00:00-04:00,6.549468894664133,6.6207556598374895,6.518528469865954,6.565805435180664,432260000,0.0,0.0
2018-06-18 00:00:00-04:00,6.521746733350019,6.579172251624388,6.494519479151794,6.561598300933838,356268000,0.0,0.0
2018-06-19 00:00:00-04:00,6.458380447015526,6.525707126637198,6.312342072456827,6.439816474914551,594932000,0.0,0.0
2018-06-20 00:00:00-04:00,6.480905677364324,6.545756596437088,6.4425393782994504,6.492786884307861,369780000,0.0,0.0
2018-06-21 00:00:00-04:00,6.524715980170536,6.5430325616781895,6.356400018297648,6.364073276519775,359516000,0.0,0.0
2018-06-22 00:00:00-04:00,6.384864932880551,6.398231405498228,6.196252352488131,6.2115983963012695,434160000,0.0,0.0
2018-06-25 00:00:00-04:00,6.1051655308892885,6.108878231204185,5.830166989406254,5.918780326843262,665816000,0.0,0.0
2018-06-26 00:00:00-04:00,6.032144468757382,6.080411448241831,5.938332715310094,5.9898176193237305,478884000,0.0,0.0
2018-06-27 00:00:00-04:00,6.033383078548178,6.099719265117293,5.829176077813481,5.834621906280518,453892000,0.0,0.0
2018-06-28 00:00:00-04:00,5.824720094513832,5.973729464341513,5.817046835717521,5.961848258972168,338012000,0.0,0.0
2018-06-29 00:00:00-04:00,6.026945674867508,6.03956903963706,5.862589824374035,5.863827705383301,392300000,0.0,0.0
2018-07-02 00:00:00-04:00,5.794273422846518,5.9997177569654045,5.773728942223304,5.996005058288574,357572000,0.0,0.0
2018-07-03 00:00:00-04:00,6.030660254118838,6.036600857321169,5.853928371104711,5.862344264984131,222732000,0.0,0.0
2018-07-05 00:00:00-04:00,5.917541010449429,6.013084950434021,5.8786799439543,6.008134841918945,306216000,0.0,0.0
2018-07-06 00:00:00-04:00,5.983629881731467,6.130411341829184,5.962342762423046,6.121995449066162,296352000,0.0,0.0
2018-07-09 00:00:00-04:00,6.196253806458275,6.205907109995479,6.090808685652088,6.169520854949951,303880000,0.0,0.0
2018-07-10 00:00:00-04:00,6.181897553593382,6.29056013180557,6.141551209403484,6.26853084564209,360016000,0.0,0.0
2018-07-11 00:00:00-04:00,6.175708681050563,6.210361804078836,6.1163026528401065,6.126946449279785,367508000,0.0,0.0
2018-07-12 00:00:00-04:00,6.172244179686721,6.266550258620246,6.162343016312985,6.218530654907227,345508000,0.0,0.0
2018-07-13 00:00:00-04:00,6.237094131803665,6.237094131803665,6.12917373393027,6.171252727508545,246988000,0.0,0.0
2018-07-16 00:00:00-04:00,6.143529891967773,6.196500066231124,6.131153912466004,6.143529891967773,197036000,0.0,0.0
2018-07-17 00:00:00-04:00,6.094274479719289,6.2945209396124415,6.068779407640491,6.279421806335449,362136000,0.0,0.0
2018-07-18 00:00:00-04:00,6.2719951808340175,6.285856429863127,6.1791739121311835,6.23016357421875,277640000,0.0,0.0
2018-07-19 00:00:00-04:00,6.211351930229627,6.271995368661457,6.1962532715622105,6.2383317947387695,235752000,0.0,0.0
2018-07-20 00:00:00-04:00,6.235858370618319,6.274719449658448,6.199224723100686,6.210115909576416,222352000,0.0,0.0
2018-07-23 00:00:00-04:00,6.183629059763035,6.185361715839446,6.021748466095487,6.17348051071167,301584000,0.0,0.0
2018-07-24 00:00:00-04:00,6.221501277802293,6.308134570052797,6.138580685810959,6.156155109405518,354620000,0.0,0.0
2018-07-25 00:00:00-04:00,6.1655601902637835,6.246995502268984,6.107639430235458,6.234371662139893,319112000,0.0,0.0
2018-07-26 00:00:00-04:00,6.214322686613513,6.344767151704547,6.197490899059358,6.307886123657227,325124000,0.0,0.0
2018-07-27 00:00:00-04:00,6.34452090312381,6.351451529334067,6.184125534047058,6.238085746765137,295420000,0.0,0.0
2018-07-30 00:00:00-04:00,6.252193951620231,6.258134554954722,6.0078879968154,6.042788982391357,340340000,0.0,0.0
2018-07-31 00:00:00-04:00,6.032391690293681,6.135608882873556,5.993530625961449,6.060856819152832,283988000,0.0,0.0
2018-08-01 00:00:00-04:00,6.092293063786336,6.147490670835771,6.036847597216381,6.100708484649658,283556000,0.0,0.0
2018-08-02 00:00:00-04:00,6.02942240058528,6.207391693703628,5.970512087383964,6.203431606292725,269668000,0.0,0.0
2018-08-03 00:00:00-04:00,6.2279350755567755,6.263826075996751,6.2111037628224945,6.240063667297363,214288000,0.0,0.0
2018-08-06 00:00:00-04:00,6.227441918340896,6.2913028181665664,6.180907582645178,6.287837505340576,207508000,0.0,0.0
2018-08-07 00:00:00-04:00,6.336600018113904,6.378679020866706,6.309867536285634,6.360114574432373,258132000,0.0,0.0
2018-08-08 00:00:00-04:00,6.361351258878166,6.441548689271029,6.326450276110314,6.396499156951904,262100000,0.0,0.0
2018-08-09 00:00:00-04:00,6.414319044687111,6.417041721824056,6.340309626732932,6.347982883453369,204280000,0.0,0.0
2018-08-10 00:00:00-04:00,6.266054055626351,6.3390734664687445,6.254915485426212,6.306647777557373,256396000,0.0,0.0
2018-08-13 00:00:00-04:00,6.315312379776696,6.460361210142722,6.313579723429743,6.339569568634033,375208000,0.0,0.0
2018-08-14 00:00:00-04:00,6.445013691234827,6.4851126405569905,6.361845727361963,6.471003532409668,466220000,0.0,0.0
2018-08-15 00:00:00-04:00,6.491795622740591,6.525706583220519,6.334123442219875,6.412836074829102,591136000,0.0,0.0
2018-08-16 00:00:00-04:00,6.48263766555961,6.485112956093847,6.312093783023849,6.372241973876953,801260000,0.0,0.0
2018-08-17 00:00:00-04:00,6.260855446171797,6.261598080390827,6.0328860975747745,6.059866428375244,1143188000,0.0,0.0
2018-08-20 00:00:00-04:00,6.019274848595138,6.267293048633287,5.908879140382642,6.134620666503906,854388000,0.0,0.0
2018-08-21 00:00:00-04:00,6.150955421415639,6.274717098015095,6.1311535720442585,6.270261764526367,673988000,0.0,0.0
2018-08-22 00:00:00-04:00,6.237591525787101,6.510362207530731,6.234126212374211,6.505411624908447,749856000,0.0,0.0
2018-08-23 00:00:00-04:00,6.466795996060694,6.670260348690982,6.452934746554991,6.60491418838501,720684000,0.0,0.0
2018-08-24 00:00:00-04:00,6.613332551993938,6.75268820559652,6.6088772161478015,6.738084316253662,531512000,0.0,0.0
2018-08-27 00:00:00-04:00,6.7677841556592515,6.903427053674237,6.736348957714767,6.829170227050781,505776000,0.0,0.0
2018-08-28 00:00:00-04:00,6.823230359318655,6.846002751127458,6.671498292747922,6.7915472984313965,475384000,0.0,0.0
2018-08-29 00:00:00-04:00,6.783869654946075,6.922063400202053,6.763066407189008,6.897049903869629,420108000,0.00375,0.0
2018-08-30 00:00:00-04:00,6.865843667602804,6.977042775347515,6.843306818794787,6.8802080154418945,346608000,0.0,0.0
2018-08-31 00:00:00-04:00,6.860148354691998,6.964165060576474,6.850241776811747,6.951286792755127,306592000,0.0,0.0
2018-09-04 00:00:00-04:00,6.938159488824182,7.063722463149921,6.909678790249156,7.026078701019287,391720000,0.0,0.0
2018-09-05 00:00:00-04:00,7.0084968624158135,7.043911986598432,6.814332250165113,6.8953166007995605,393156000,0.0,0.0
2018-09-06 00:00:00-04:00,6.878970349510498,6.881446994105533,6.7212119150171805,6.754150390625,322796000,0.0,0.0
2018-09-07 00:00:00-04:00,6.6620207987311355,6.858414493738516,6.617194621957892,6.732851505279541,295420000,0.0,0.0
2018-09-10 00:00:00-04:00,6.755387947853774,6.8336481104452025,6.711552336999258,6.803928852081299,220140000,0.0,0.0
2018-09-11 00:00:00-04:00,6.757617734744121,6.845288971213909,6.736814486572646,6.756132125854492,243112000,0.0,0.0
2018-09-12 00:00:00-04:00,6.7162599468956925,6.73582511238472,6.486680191103665,6.642210006713867,419092000,0.0,0.0
2018-09-13 00:00:00-04:00,6.708085383515175,6.810616002102062,6.690749345634735,6.719973087310791,305536000,0.0,0.0
2018-09-14 00:00:00-04:00,6.810369023935188,6.912156610127286,6.773467823622677,6.846031665802002,386936000,0.0,0.0
2018-09-17 00:00:00-04:00,6.8205243368077575,6.869560773321008,6.764801006140035,6.784118175506592,205528000,0.0,0.0
2018-09-18 00:00:00-04:00,6.788079092553697,6.890857232948218,6.705361156903817,6.712047576904297,299520000,0.0,0.0
2018-09-19 00:00:00-04:00,6.693474096148274,6.753655188534426,6.643447104654831,6.735823631286621,224860000,0.0,0.0
2018-09-20 00:00:00-04:00,6.613726583976719,6.65607611105591,6.540667237321245,6.594656944274902,430584000,0.0,0.0
2018-09-21 00:00:00-04:00,6.6065453568288355,6.652114573328554,6.4913839934133115,6.524569988250732,435128000,0.0,0.0
2018-09-24 00:00:00-04:00,6.493612988627571,6.58376086317136,6.40643727638973,6.580293655395508,293912000,0.0,0.0
2018-09-25 00:00:00-04:00,6.646420306032426,6.672424371033029,6.56073018055796,6.647410869598389,280388000,0.0,0.0
2018-09-26 00:00:00-04:00,6.652362453523829,6.6927308608061145,6.594658007354361,6.610507965087891,268548000,0.0,0.0
2018-09-27 00:00:00-04:00,6.645674927516839,6.666973689993917,6.590942648869463,6.622395038604736,214428000,0.0,0.0
2018-09-28 00:00:00-04:00,6.754398937641678,6.981997067773898,6.726413276565585,6.959707736968994,709396000,0.0,0.0
2018-10-01 00:00:00-04:00,7.037472780530138,7.23312299326431,6.998837972462006,7.166255474090576,622060000,0.0,0.0
2018-10-02 00:00:00-04:00,7.138763876045599,7.2504575562459115,7.07263893864645,7.09492826461792,383964000,0.0,0.0
2018-10-03 00:00:00-04:00,7.165264780334179,7.172694714984471,6.9971047023831385,7.101121425628662,320552000,0.0,0.0
2018-10-04 00:00:00-04:00,7.064962336908496,7.089232792272537,6.8398404008149924,6.916862487792969,391220000,0.0,0.0
2018-10-05 00:00:00-04:00,6.892096013348278,6.954258228447809,6.625862647195452,6.683319568634033,426636000,0.0,0.0
2018-10-08 00:00:00-04:00,6.600106515241961,6.715515410614468,6.441109526399067,6.582027435302734,408612000,0.0,0.0
2018-10-09 00:00:00-04:00,6.561470320900456,6.656075949020978,6.50847165076076,6.576330184936523,273500000,0.0,0.0
2018-10-10 00:00:00-04:00,6.47033223344618,6.516149441361851,6.082498642697859,6.084727764129639,684940000,0.0,0.0
2018-10-11 00:00:00-04:00,5.997551136982147,6.1310395531606465,5.801653466270302,5.82319974899292,725436000,0.0,0.0
2018-10-12 00:00:00-04:00,6.080270631244149,6.180077085676831,5.935142481918509,6.10577917098999,608236000,0.0,0.0
2018-10-15 00:00:00-04:00,6.092406625842798,6.092406625842798,5.828402346595804,5.829392910003662,449760000,0.0,0.0
2018-10-16 00:00:00-04:00,5.942078014376701,6.0993414201351985,5.892794057086273,6.088196754455566,408712000,0.0,0.0
2018-10-17 00:00:00-04:00,6.150358484141825,6.188498245039542,5.970558238792122,6.019594669342041,329668000,0.0,0.0
2018-10-18 00:00:00-04:00,6.088939213145094,6.127326023861111,5.871742250725871,5.932170867919922,524020000,0.0,0.0
2018-10-19 00:00:00-04:00,5.98740034419886,6.0069650375999135,5.639191976438617,5.675597667694092,613608000,0.0,0.0
2018-10-22 00:00:00-04:00,5.727851170281199,5.8279051309019385,5.6235869621248495,5.726365089416504,368844000,0.0,0.0
2018-10-23 00:00:00-04:00,5.459142841407292,5.552262888146131,5.36701383045677,5.474745750427246,626436000,0.0,0.0
2018-10-24 00:00:00-04:00,5.436358037810588,5.4829178213294165,4.924694992215334,4.938563823699951,884288000,0.0,0.0
2018-10-25 00:00:00-04:00,4.840986052409292,5.194642640746153,4.796654922275126,5.147339820861816,951720000,0.0,0.0
2018-10-26 00:00:00-04:00,4.91132125169537,5.0730424094284645,4.7827865641589655,4.910826206207275,664784000,0.0,0.0
2018-10-29 00:00:00-04:00,5.051991734578472,5.055458942547149,4.359042352110635,4.597042560577393,758016000,0.0,0.0
2018-10-30 00:00:00-04:00,4.620074644621499,5.037379550666025,4.597042276379911,5.027472972869873,807192000,0.0,0.0
2018-10-31 00:00:00-04:00,5.192167451281894,5.264979302836408,5.052487601710281,5.221391201019287,745772000,0.0,0.0
2018-11-01 00:00:00-04:00,5.257795649835205,5.411096774570711,5.131242095891826,5.40168571472168,566528000,0.0,0.0
2018-11-02 00:00:00-04:00,5.3922745284325195,5.498024833610456,5.2060349347782315,5.3226823806762695,452960000,0.0,0.0
2018-11-05 00:00:00-05:00,5.309554849990566,5.3328352069613825,5.083937940272546,5.244668483734131,379332000,0.0,0.0
2018-11-06 00:00:00-05:00,5.236744649352382,5.320948666439074,5.1899368749067065,5.227086067199707,299012000,0.0,0.0
2018-11-07 00:00:00-05:00,5.293705291079213,5.3843481924585275,5.230057005780673,5.294695854187012,483812000,0.0,0.0
2018-11-08 00:00:00-05:00,5.2355064165961185,5.236249457172779,5.048028729178163,5.101523399353027,511352000,0.0,0.0
2018-11-09 00:00:00-05:00,5.01261308334997,5.183992799896752,4.9789315724393886,5.093597412109375,413240000,0.0,0.0
2018-11-12 00:00:00-05:00,5.002210572364683,5.024252371207268,4.672328991949841,4.694123268127441,617116000,0.0,0.0
2018-11-13 00:00:00-05:00,4.791950011125851,5.0574398781904035,4.785758163668603,4.936087131500244,644712000,0.0,0.0
2018-11-14 00:00:00-05:00,5.109201023774201,5.1235653745236975,4.7756050500639295,4.883584022521973,526580000,0.0,0.0
2018-11-15 00:00:00-05:00,4.877640687152632,5.084436060324973,4.8417300426538805,5.012367248535156,840708000,0.0,0.0
2018-11-16 00:00:00-05:00,4.0447630894876525,4.226544435945658,4.002413085887733,4.072253227233887,1963520000,0.0,0.0
2018-11-19 00:00:00-05:00,4.0068719707034255,4.007614538980579,3.58188932837737,3.583622932434082,1697820000,0.0,0.0
2018-11-20 00:00:00-05:00,3.3201135112430618,3.820384104822775,3.301539150693231,3.6920969486236572,1692032000,0.0,0.0
2018-11-21 00:00:00-05:00,3.8293003242207058,3.8461410828758407,3.5566280280522804,3.5838704109191895,1025496000,0.0,0.0
